id,IATA,en-GB,latitude,longitude,vibes
128668379,CKD,Crooked Creek,61.870833,-158.100833,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057871,CKE,Clear Lake,38.934722,-122.622222,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
104120221,CKG,Chongqing,29.719167,106.641667,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128668151,CKH,Chokurdah,70.633333,147.883333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053056,CKI,Croker Island,-11.16444,132.48194,"{""safety"": 1, ""weather"": 1}"
129053737,CKK,Cherokee,36.5,-91.866667,"{""weather"": 1, ""safety"": 1}"
129057348,CKL,Chkalovsky,55.866667,38.051944,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052913,CKM,Clarksdale,34.30011,-90.51677,"{""weather"": 1, ""safety"": 1}"
129056705,CKN,Crookston,47.84164,-96.62173,"{""weather"": 1, ""safety"": 1}"
129054884,CKO,Cornelio Procopio,-23.116667,-50.666667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055481,CKR,Crane Island,48.6,-123.0,"{""weather"": 1, ""safety"": 1}"
128667291,CKS,Carajas,-6.11781,-50.00347,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053172,CKT,Sarakhs,36.488056,61.07,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056772,CKU,Cordova City,60.55,-145.75,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129052362,CKV,Clarksville,36.620833,-87.414444,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
205155749,CKW,Christmas Creek Mine,-22.355556,119.652222,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667524,CKX,Chicken,64.067778,-141.949167,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668164,CKY,Conakry,9.576389,-13.610833,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129054974,CKZ,Canakkale,40.133333,26.4,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055852,CLA,Comilla,23.4375,91.192222,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054747,CLB,Castlebar,53.866667,-9.3,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057870,CLC,Clearlake,29.556944,-95.1375,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668381,CLD,McClellan-Palomar,33.128136,-117.278194,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
95673782,CLE,Cleveland Hopkins International,41.411944,-81.848056,"{""safety"": 1, ""weather"": 1}"
129053736,CLG,Coalinga,36.158026,-120.360096,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057347,CLH,Coolah,-31.833333,149.7,"{""weather"": 1, ""safety"": 1}"
129052912,CLI,Clintonville,44.612468,-88.731422,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673885,CLJ,Cluj-Napoca,46.783333,23.683333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056704,CLK,Clinton Municipal,35.538056,-98.9325,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674277,CLL,College Station,30.589444,-96.364444,"{""safety"": 1, ""weather"": 1}"
95673921,CLM,Port Angeles,48.118889,-123.493611,"{""safety"": 1, ""weather"": 1}"
129055480,CLN,Carolina,-7.333333,-47.45,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673404,CLO,Cali,3.546111,-76.385,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667306,CLP,Clarks Point,58.843056,-158.543056,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668020,CLQ,Colima,19.276944,-103.5775,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056771,CLR,Calipatria,33.133333,-115.516667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673672,CLT,Charlotte Douglas,35.219167,-80.935833,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054746,CLU,Columbus,39.216667,-85.916667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674315,CLV,Caldas Novas,-17.75,-48.633333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056773,CLW,Clearwater Executive,27.976667,-82.758611,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129054883,CLX,Clorinda,-25.333333,-57.666667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95674359,CLY,Calvi,42.527778,8.791667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057869,CLZ,Calabozo,8.92466,-67.41709,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95674079,CMA,Cunnamulla,-28.031389,145.616111,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673656,CMB,Colombo Bandaranayake,7.175,79.884722,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055851,CMC,Camocim,-2.916667,-40.833333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053735,CMD,Cootamundra,-34.628333,148.043333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668382,CME,Ciudad Del Carmen,18.65,-91.8,"{""safety"": 1, ""weather"": 1}"
128668103,CMF,Chambery,45.639968,5.879745,"{""weather"": 1, ""safety"": 1}"
104120415,CMG,Corumba,-19.011111,-57.672222,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95673618,CMH,Port Columbus,39.991111,-82.878333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674194,CMI,Champaign,40.039722,-88.279722,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668383,CMJ,Chi Mei,23.212005,119.418297,"{""safety"": 1, ""weather"": 1}"
129054973,CMK,Club Makokola,-14.3069,35.1325,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057346,CML,Camooweal,-19.933333,138.116667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052911,CMM,Carmelita,17.458333,-90.053333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95673387,CMN,Casablanca Mohamed V.,33.366667,-7.586667,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129056703,CMO,Obbia,5.366667,48.516667,"{""safety"": 1, ""weather"": 1}"
129055479,CMP,Santana Do Araguaia,-9.8,-36.35,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129056770,CMQ,Clermont,-22.866667,147.5,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052360,CMR,Colmar Houssen,48.083333,7.366667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129055850,CMS,Scusciuban,10.3,50.233333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054654,CMT,Cameta,-2.2,-49.5,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053055,CMU,Kundiawa,-6.02429,144.97099,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129054882,CMV,Coromandel,-36.7917,175.509,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668449,CMW,Camaguey,21.42043,-77.84743,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
104120338,CMX,Hancock,47.167778,-88.486389,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053170,CMY,Sparta,43.9583,-90.73791,"{""weather"": 1, ""safety"": 1}"
129057868,CMZ,Caia,-17.85,35.4,"{""weather"": 1, ""safety"": 1}"
129053734,CNA,Cananea,31.0,-110.333333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057345,CNB,Coonamble,-30.980833,148.378333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052910,CNC,Coconut Island,-10.05,143.066667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673910,CND,Constanta Kogalniceanu,44.35,28.483333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056702,CNE,Canon City,38.45,-105.233333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95673408,CNF,Belo Horizonte Tancredo Neves Int'l.,-19.633333,-43.968611,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057874,CNG,Cognac,45.683333,-0.333333,"{""safety"": 1, ""weather"": 1}"
129054881,CNH,Claremont,43.383333,-72.333333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055478,CNI,Changhai,39.267893,122.67001,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668384,CNJ,Cloncurry,-20.666667,140.5,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053169,CNK,Concordia,39.566667,-97.666667,"{""safety"": 1, ""weather"": 1}"
129056769,CNL,Sindal,57.483333,10.216667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129052899,CNM,Carlsbad,32.337222,-104.262778,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
192465714,CNN,Kannur International,11.92,75.55,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055482,CNO,Chino,33.980833,-117.639167,"{""weather"": 1, ""safety"": 1}"
128668149,CNP,Neerlerit Inaat,70.743056,-22.658333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668019,CNQ,Corrientes,-27.449722,-58.762222,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055849,CNR,Chanaral,-26.329167,-70.604167,"{""weather"": 1, ""safety"": 1}"
95674104,CNS,Cairns,-16.883333,145.751667,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129054653,CNT,Charata,-27.216667,-61.233333,"{""weather"": 1, ""safety"": 1}"
129057867,CNU,Chanute,37.668501,-95.48707,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053733,CNV,Canavieiras,-15.666667,-38.983333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057344,CNW,Waco James Connall,31.916667,-97.133333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95674024,CNX,Chiang Mai,18.7678912,98.9639981,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
128667290,CNY,Moab,38.759444,-109.746112,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129052909,CNZ,Cangamba,-11.5,19.0,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056701,COA,Columbia,38.028889,-120.412778,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054880,COB,Coolibah,-15.55,130.933333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129055477,COC,Concordia,-31.297222,-57.996389,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668385,COD,Cody / Yellowstone,44.519031,-109.025917,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053168,COE,Coeur D'Alene,47.77407,-116.81936,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056768,COF,Cocoa Patrick AFB,28.34167,-80.68505,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129052358,COG,Condoto,5.079167,-76.663333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055848,COH,Cooch Behar,26.333333,89.466667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054652,COI,Cocoa Merritt Island,28.34167,-80.68505,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057866,COJ,Coonabarabran,-31.337222,149.271944,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673550,COK,Kochi,10.151944,76.401944,"{""weather"": 1, ""safety"": 1}"
128668344,COL,Coll Island,56.616667,-6.616667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053732,COM,Coleman,31.84126,-99.40367,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057343,CON,Concord,43.20341,-71.50146,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668386,COO,Cotonou,6.354167,2.385556,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129052908,COP,Cooperstown,47.4251,-98.11168,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667305,COQ,Choibalsan,48.133333,114.9,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673464,COR,Cordoba,-31.313056,-64.199444,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
95673707,COS,Colorado Springs Peterson Field,38.803865,-104.70108,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056700,COT,Cotulla,28.433333,-99.233333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668387,COU,Columbia,38.813611,-92.219167,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
220266826,COV,Çukurova International,36.8966837794504,35.06683196806043,"{""safety"": 1, ""weather"": 1}"
129055476,COW,Tambillos,-30.198958616346072,-71.23218436347382,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053167,COY,Coolawanyah,-21.85,117.75,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129056767,COZ,Constanza,18.9,-70.716667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055847,CPA,Cape Palmas,4.376667,-7.695556,"{""safety"": 1, ""weather"": 1}"
129054651,CPB,Capurgana,8.63333,-77.35,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668229,CPC,San Martin DeLos Andes,-40.066667,-71.133333,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
128668102,CPD,Coober Pedy,-29.044444,134.752779,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95674017,CPE,Campeche,19.835,-90.509444,"{""safety"": 1, ""weather"": 1}"
129057865,CPF,Cepu,-7.15,111.583333,"{""weather"": 1, ""safety"": 1}"
129053731,CPG,Carmen De Patagones,-40.833333,-63.0,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673519,CPH,Copenhagen,55.608056,12.633333,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057342,CPI,Cape Orford,-5.433333,152.083333,"{""safety"": 1, ""weather"": 1}"
129052907,CPL,Chaparral,3.716667,-75.466667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056699,CPM,Compton,33.894444,-118.247778,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054878,CPN,Cape Rodney,-10.183333,148.366667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
104120396,CPO,Desierto de Atacama,-27.263777695892532,-70.77408381882329,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674372,CPR,Casper,42.903382,-106.462669,"{""weather"": 1, ""safety"": 1}"
95673380,CPT,Cape Town,-33.9714986,18.6020744,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129053166,CPU,Cururupu,-1.8,-44.866667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673650,CPV,Campina Grande,-7.266667,-35.9,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129051945,CPX,Culebra,18.3,-65.316667,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129056766,CQA,Canarana,-13.574167,-52.270278,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668388,CQD,Shahre-Kord,32.297222,50.842222,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129055846,CQF,Calais Marck,50.95,1.933333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054650,CQM,Ciudad Real,38.856389,-3.97,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057864,CQP,Cape Flattery,-14.971,145.311,"{""safety"": 1, ""weather"": 1}"
129053730,CQS,Costa Marques,-12.416667,-64.25,"{""safety"": 1, ""weather"": 1}"
129057341,CQT,Caquetania,1.616667,-74.166667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
216409146,CQW,Chongqing Xiannvshan,29.465833,107.692222,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95673909,CRA,Craiova,44.318889,23.886389,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052906,CRB,Collarenebri,-29.55,148.583333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668389,CRC,Cartago,4.766667,-75.933333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668147,CRD,Comodoro Rivadavia,-45.787222,-67.462778,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055474,CRE,Myrtle Beach Grand Strand,33.811389,-78.724444,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129053165,CRF,Carnot,4.983333,15.933333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056765,CRG,Jacksonville Craig Municipal,30.33635,-81.51426,"{""weather"": 1, ""safety"": 1}"
129052355,CRH,Cherribah,-28.0,152.166667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128668018,CRI,Colonel Hill,22.745893246187865,-74.17692974146422,"{""safety"": 1, ""weather"": 1}"
129052357,CRJ,Coorabie,-31.9,132.3,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673327,CRK,Luzon Clark International,15.1833,120.55,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95565038,CRL,Brussels S. Charleroi,50.459197,4.453817,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667289,CRM,Catarman,12.483333,124.583333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054649,CRO,Corcoran,36.10217,-119.59568,"{""safety"": 1, ""weather"": 1}"
95673931,CRP,Corpus Christi International,27.772222,-97.501389,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057863,CRQ,Caravelas,-17.75,-39.25,"{""safety"": 1, ""weather"": 1}"
129052356,CRR,Ceres,-29.916667,-61.833333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053729,CRT,Crossett,33.133333,-91.966667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057340,CRU,Carriacou Island,12.475,-61.472222,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95674232,CRV,Crotone,39.0,17.083333,"{""safety"": 1, ""weather"": 1}"
95674377,CRW,Charleston,38.372778,-81.593056,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129052905,CRX,Corinth,34.9,-88.6,"{""safety"": 1, ""weather"": 1}"
129056698,CRY,Carlton Hill,-15.466667,128.616667,"{""safety"": 1, ""weather"": 1}"
129054876,CRZ,Turkmenabad,39.083333,63.616667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668390,CSA,Colonsay Is,56.083333,-6.2,"{""safety"": 1, ""weather"": 1}"
